seed,half_width,scenario,profile,run_id,n_episodes,tasks,assigned,qualified,coverage,qualified_coverage,qos_violations,qos_violation_rate,ir_violations,ir_violation_rate,target_violations,payment,pps,reserved_budget,available_budget,reservation_minus_settlement,slots_reservation_exceeds_budget,slots_settlement_exceeds_reservation,selected_contracts_settlement_exceeds_reserve,min_selected_objective_utility,information_checks,information_mismatches,max_decision_cost_drift,certificate_slots,certificate_failures,run_status,diagnostic_issues,event_tape_hash,spatial_graph_sha256,config_sha256,contract_protocol_version,decision_cost_basis,runtime_seconds,evaluation_protocol_version,settlement_cost_basis,robust_ir_policy,guarantee_scope,service_outcome_status,execution_status,settlement_over_reservation_slots,settlement_over_available_budget_slots,reservation_over_available_budget_slots,population_risk_certified,core_sha256,runner_sha256,contract_D_bar,matching_budget_ratio,design_physical_ceiling,design_ceiling_residual,slots_above_design_ceiling,slots_below_design_ceiling,ceiling_scope
14,0.3,down_step,frozen_point,r56_seed014__down_step__frozen_point,1,1777,1387,1133,0.7805289814293753,0.6375914462577378,254,0.183129055515501,0,0.0,0,393.007236370628,0.2833505669579149,414.61584608496753,19945.234393897797,21.608609714339536,0,0,0,0.0402708511982472,12024,0,0.0,5,0,failed,"[""QoS violations: 254""]",13c1a120d99c1f4c3e281ff0237721be2fd7293951dcce6c58e485d842f78bd1,78a77f7c877c036179bb310f954ea4c2020a3fd921c77cfbe6ce43f774b04915,21074137958fb4a860eaf8bf6355a9314811688aebf62ca55de0cc3dbf785dbe,r51-free-action-design-only-v1,design_expected_payment,3.8393310000028578,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1387,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
14,0.3,up_step,frozen_point,r56_seed014__up_step__frozen_point,1,1777,1387,1387,0.7805289814293753,0.7805289814293753,0,0.0,0,0.0,753,419.479595859279,0.3024366228257238,413.3707009317131,19945.234393897797,-6.108894927565928,0,250,753,0.0805403266190275,12024,0,0.0,5,0,failed,"[""a_star < a_target on 753 assigned pairs""]",13c1a120d99c1f4c3e281ff0237721be2fd7293951dcce6c58e485d842f78bd1,78a77f7c877c036179bb310f954ea4c2020a3fd921c77cfbe6ce43f774b04915,21074137958fb4a860eaf8bf6355a9314811688aebf62ca55de0cc3dbf785dbe,r51-free-action-design-only-v1,design_expected_payment,3.9036828000025703,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,250,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1387,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
15,0.3,down_step,frozen_point,r56_seed015__down_step__frozen_point,1,1777,1384,1097,0.7788407428249859,0.6173325830050647,287,0.2073699421965318,0,0.0,0,501.16129516875225,0.3621107624051678,530.6692615676491,20048.296377733976,29.507966398896823,0,0,0,0.0519373991117503,12024,0,0.0,5,0,failed,"[""QoS violations: 287""]",691810dff3da21e5d750e129792c2a97ad701a8c0819e1e06d5fd43a9389d438,9fcd334f94780a37e5a1ff31a935a6155bb78dc342aa81c3eee26182d1e1529b,f60572eee31c2dad22ee85b99443ee896b9d09a1c648740cf63981c9427f29c8,r51-free-action-design-only-v1,design_expected_payment,4.007113700004993,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1384,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
15,0.3,up_step,frozen_point,r56_seed015__up_step__frozen_point,1,1777,1384,1384,0.7788407428249859,0.7788407428249859,0,0.0,0,0.0,763,538.2697273379445,0.3889232133944685,529.5709454209468,20048.296377733976,-8.698781916997632,0,248,763,0.0679371139344415,12024,0,0.0,5,0,failed,"[""a_star < a_target on 763 assigned pairs""]",691810dff3da21e5d750e129792c2a97ad701a8c0819e1e06d5fd43a9389d438,9fcd334f94780a37e5a1ff31a935a6155bb78dc342aa81c3eee26182d1e1529b,f60572eee31c2dad22ee85b99443ee896b9d09a1c648740cf63981c9427f29c8,r51-free-action-design-only-v1,design_expected_payment,4.175332700004219,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,248,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1384,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
16,0.3,down_step,frozen_point,r56_seed016__down_step__frozen_point,1,1777,1392,1121,0.7833427124366911,0.63083849184018,271,0.194683908045977,0,0.0,0,451.2748529594002,0.3241917047122128,477.9606830917592,20012.54966008693,26.685830132358944,0,0,0,0.0416162591934959,12024,0,0.0,5,0,failed,"[""QoS violations: 271""]",b181f6ff1fa37fddfc7830527ac2f8918a00292c2bf3017d1771500a65ee6bdd,7de147014cb3571fefee23b169c7509d75cfd8c46b1ffedc6db42b4cc5e5fcba,39406fc53ad01b3716deee41c9e4e6af3e15e42b807d4d55d0dc7e378fb0b94c,r51-free-action-design-only-v1,design_expected_payment,3.804398899999797,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1392,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
16,0.3,up_step,frozen_point,r56_seed016__up_step__frozen_point,1,1777,1392,1392,0.7833427124366911,0.7833427124366911,0,0.0,0,0.0,754,484.4900209406956,0.3480531759631434,476.86698610175233,20012.54966008693,-7.623034838943283,0,250,754,0.0416162591934959,12024,0,0.0,5,0,failed,"[""a_star < a_target on 754 assigned pairs""]",b181f6ff1fa37fddfc7830527ac2f8918a00292c2bf3017d1771500a65ee6bdd,7de147014cb3571fefee23b169c7509d75cfd8c46b1ffedc6db42b4cc5e5fcba,39406fc53ad01b3716deee41c9e4e6af3e15e42b807d4d55d0dc7e378fb0b94c,r51-free-action-design-only-v1,design_expected_payment,3.6546766000028574,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,250,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1392,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
17,0.3,down_step,frozen_point,r56_seed017__down_step__frozen_point,1,1777,1378,1105,0.7754642656162071,0.6218345526167698,273,0.1981132075471698,0,0.0,0,417.5943431898124,0.3030437904135068,440.3704520795841,20041.16484559333,22.77610888977165,0,0,0,0.0367755732731648,12024,0,0.0,5,0,failed,"[""QoS violations: 273""]",ce6437c834818a5c645503142eaed157a72bb9be46f8feb23720b37b8e362191,c6d2a1296d9a93fcc7355b94c45d0f4e3eecbf3e1017eac063a9f77854f39e7f,f1cf33f6f2ae1f2ce9ceaf9dc25e2df95f053c49e85a26a0fa88a5529f5f32cf,r51-free-action-design-only-v1,design_expected_payment,4.056420000000799,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1378,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
17,0.3,up_step,frozen_point,r56_seed017__up_step__frozen_point,1,1777,1378,1378,0.7754642656162071,0.7754642656162071,0,0.0,0,0.0,744,445.4119312314917,0.3232307193261914,438.87457394050136,20041.16484559333,-6.537357290990371,0,246,743,0.0558349689707059,12024,0,0.0,5,0,failed,"[""a_star < a_target on 744 assigned pairs""]",ce6437c834818a5c645503142eaed157a72bb9be46f8feb23720b37b8e362191,c6d2a1296d9a93fcc7355b94c45d0f4e3eecbf3e1017eac063a9f77854f39e7f,f1cf33f6f2ae1f2ce9ceaf9dc25e2df95f053c49e85a26a0fa88a5529f5f32cf,r51-free-action-design-only-v1,design_expected_payment,3.709082699999272,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,246,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1378,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
18,0.3,down_step,frozen_point,r56_seed018__down_step__frozen_point,1,1777,1419,1162,0.7985368598761958,0.6539110861001688,257,0.1811134601832276,0,0.0,0,405.93852277827233,0.286073659463194,428.1578355423482,19914.47020284537,22.21931276407588,0,0,0,0.02989091639573,12024,0,0.0,5,0,failed,"[""QoS violations: 257""]",4e06085b53ec6c4eaf71c6531cffdd06487c8e37180a8d17152eb1ddefad9885,2a99de826c054d993c3fc1ba82ea9142146b0bfa899696836b08409cefd1d164,8af0b63dbdf20df2f9fd78dc877672bd410fd58f51d6a412c9d20a895b1a764f,r51-free-action-design-only-v1,design_expected_payment,3.987901300002704,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1419,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
18,0.3,up_step,frozen_point,r56_seed018__up_step__frozen_point,1,1777,1419,1419,0.7985368598761958,0.7985368598761958,0,0.0,0,0.0,776,433.4069233690718,0.305431235637119,427.06925849176656,19914.47020284537,-6.337664877305258,0,248,776,0.0496450913979638,12024,0,0.0,5,0,failed,"[""a_star < a_target on 776 assigned pairs""]",4e06085b53ec6c4eaf71c6531cffdd06487c8e37180a8d17152eb1ddefad9885,2a99de826c054d993c3fc1ba82ea9142146b0bfa899696836b08409cefd1d164,8af0b63dbdf20df2f9fd78dc877672bd410fd58f51d6a412c9d20a895b1a764f,r51-free-action-design-only-v1,design_expected_payment,3.610386799999105,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,248,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1419,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
19,0.3,down_step,frozen_point,r56_seed019__down_step__frozen_point,1,1777,1387,1123,0.7805289814293753,0.6319639842431064,264,0.190338860850757,0,0.0,0,383.2507355426385,0.2763163197856081,404.4904338696221,20098.96781332902,21.23969832698361,0,0,0,0.0507169373735294,12024,0,0.0,5,0,failed,"[""QoS violations: 264""]",6ebeb0583d836380c6e7fd3b400cacfaefe7a058f845acd7530b3a830b8bd9f4,01a36f1fc6aa40a2da2d8ba1c0092086582689d3ea13694b339abbb0ebd8f278,e5b3931923dbf0dcb82ebebf48104747d0c2c003d264bf490176201530fd160a,r51-free-action-design-only-v1,design_expected_payment,3.669573400002264,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1387,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
19,0.3,up_step,frozen_point,r56_seed019__up_step__frozen_point,1,1777,1387,1387,0.7805289814293753,0.7805289814293753,0,0.0,0,0.0,756,408.67823913969295,0.2946490548952364,402.627691839498,20098.96781332902,-6.050547300194978,0,246,752,0.0507169373735294,12024,0,0.0,5,0,failed,"[""a_star < a_target on 756 assigned pairs""]",6ebeb0583d836380c6e7fd3b400cacfaefe7a058f845acd7530b3a830b8bd9f4,01a36f1fc6aa40a2da2d8ba1c0092086582689d3ea13694b339abbb0ebd8f278,e5b3931923dbf0dcb82ebebf48104747d0c2c003d264bf490176201530fd160a,r51-free-action-design-only-v1,design_expected_payment,3.726249100000132,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,246,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1387,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
20,0.3,down_step,frozen_point,r56_seed020__down_step__frozen_point,1,1777,1367,1100,0.7692740574001126,0.6190208216094542,267,0.1953182150694952,0,0.0,0,396.5701268211925,0.2901025068187216,418.9219991476408,19941.12596174611,22.3518723264483,0,0,0,0.042261451901494,12024,0,0.0,5,0,failed,"[""QoS violations: 267""]",96b2169c51449968d80927c787d3213033a1df65c7d507516fb0bd0384724aad,ffdb022e433269de95f5cb348bd16896ae4a9a7f8c62683a80a2ac0c0be3a2e4,c78e0dd7ab5ae213fd9fc73e5fe79fae09e42bac05d36a07ab75882e0a3d05df,r51-free-action-design-only-v1,design_expected_payment,3.699790500002564,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
20,0.3,up_step,frozen_point,r56_seed020__up_step__frozen_point,1,1777,1367,1367,0.7692740574001126,0.7692740574001126,0,0.0,0,0.0,729,423.7912506595424,0.3100155454715013,417.38789267304855,19941.12596174611,-6.403357986493802,0,249,717,0.0462986964912795,12024,0,0.0,5,0,failed,"[""a_star < a_target on 729 assigned pairs""]",96b2169c51449968d80927c787d3213033a1df65c7d507516fb0bd0384724aad,ffdb022e433269de95f5cb348bd16896ae4a9a7f8c62683a80a2ac0c0be3a2e4,c78e0dd7ab5ae213fd9fc73e5fe79fae09e42bac05d36a07ab75882e0a3d05df,r51-free-action-design-only-v1,design_expected_payment,3.6757398000045214,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,249,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
21,0.3,down_step,frozen_point,r56_seed021__down_step__frozen_point,1,1777,1366,1083,0.7687113111986494,0.6094541361845808,283,0.2071742313323572,0,0.0,0,382.3132340899655,0.2798779166105165,403.5290131034016,20054.841219310347,21.21577901343608,0,0,0,0.0341985672040839,12024,0,0.0,5,0,failed,"[""QoS violations: 283""]",3b707f130704c5fb9cd7e0fdd87f7e380b4131839c351cb4a4f9b5ca2d308fd4,58d805ad9138ba89335806d4ed8c02d45ee41ba03b6f4566a71373977db5f580,01c2519d36f0c8664d30a75858791a7128f1f28e69d7fa72a842835d897680a3,r51-free-action-design-only-v1,design_expected_payment,3.769659099998535,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1366,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
21,0.3,up_step,frozen_point,r56_seed021__up_step__frozen_point,1,1777,1366,1366,0.7687113111986494,0.7687113111986494,0,0.0,0,0.0,750,408.2790099127207,0.2988865372713914,402.1558781536105,20054.841219310347,-6.123131759110152,0,244,747,0.0345015604688066,12024,0,0.0,5,0,failed,"[""a_star < a_target on 750 assigned pairs""]",3b707f130704c5fb9cd7e0fdd87f7e380b4131839c351cb4a4f9b5ca2d308fd4,58d805ad9138ba89335806d4ed8c02d45ee41ba03b6f4566a71373977db5f580,01c2519d36f0c8664d30a75858791a7128f1f28e69d7fa72a842835d897680a3,r51-free-action-design-only-v1,design_expected_payment,4.12104189999809,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,244,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1366,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
22,0.3,down_step,frozen_point,r56_seed022__down_step__frozen_point,1,1777,1366,1106,0.7687113111986494,0.622397298818233,260,0.1903367496339678,0,0.0,0,457.5108484747195,0.3349274146959879,482.6381972260814,20125.518777621917,25.127348751361865,0,0,0,0.0419563107762901,12024,0,0.0,5,0,failed,"[""QoS violations: 260""]",381189137792b30157ea52ed5b313568d4e16cdd9862691b2aa0b57f1719670e,bf021e14df88ddd2a72339d697ed79aa401d17a6067e6d29e97181fbf0186aaa,c3dfd6e318745c9c79b5ab83e1908a3ed8d40ea00bce11e2504e71d537804886,r51-free-action-design-only-v1,design_expected_payment,3.716306000002078,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1366,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
22,0.3,up_step,frozen_point,r56_seed022__up_step__frozen_point,1,1777,1366,1366,0.7687113111986494,0.7687113111986494,0,0.0,0,0.0,746,488.4826209600853,0.3576007474085543,481.2245020708685,20125.518777621917,-7.258118889216746,0,247,743,0.0782935068575583,12024,0,0.0,5,0,failed,"[""a_star < a_target on 746 assigned pairs""]",381189137792b30157ea52ed5b313568d4e16cdd9862691b2aa0b57f1719670e,bf021e14df88ddd2a72339d697ed79aa401d17a6067e6d29e97181fbf0186aaa,c3dfd6e318745c9c79b5ab83e1908a3ed8d40ea00bce11e2504e71d537804886,r51-free-action-design-only-v1,design_expected_payment,3.705024899994896,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,247,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1366,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
23,0.3,down_step,frozen_point,r56_seed023__down_step__frozen_point,1,1777,1367,1103,0.7692740574001126,0.6207090602138435,264,0.1931236283833211,0,0.0,0,453.0394392012087,0.331411440527585,477.17494744281066,20122.82780016809,24.135508241602,0,0,0,0.0205003502219627,12024,0,0.0,5,0,failed,"[""QoS violations: 264""]",5dabb48ad7d4c393996fb5e85043c891c61d2070b28a44b7767ab3a374d456dd,5cbf77e7332643c9984e587d1794d7a157176001f9e910983c4f4c4f42ec5327,47b51b600069495df24c80f82b1ad90c29f90a3267f9b93e474c89263d762a10,r51-free-action-design-only-v1,design_expected_payment,3.727977499998815,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
23,0.3,up_step,frozen_point,r56_seed023__up_step__frozen_point,1,1777,1367,1367,0.7692740574001126,0.7692740574001126,0,0.0,0,0.0,739,483.0381572625096,0.3533563696141255,476.19432996870535,20122.82780016809,-6.843827293804225,0,248,738,0.0612547806207113,12024,0,0.0,5,0,failed,"[""a_star < a_target on 739 assigned pairs""]",5dabb48ad7d4c393996fb5e85043c891c61d2070b28a44b7767ab3a374d456dd,5cbf77e7332643c9984e587d1794d7a157176001f9e910983c4f4c4f42ec5327,47b51b600069495df24c80f82b1ad90c29f90a3267f9b93e474c89263d762a10,r51-free-action-design-only-v1,design_expected_payment,3.697941499995068,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,248,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
24,0.3,down_step,frozen_point,r56_seed024__down_step__frozen_point,1,1777,1350,1094,0.7597073719752392,0.6156443444006753,256,0.1896296296296296,0,0.0,0,369.6540900091697,0.2738178444512368,389.8334235348664,19979.23418751638,20.17933352569668,0,0,0,0.0252063244756454,12024,0,0.0,5,0,failed,"[""QoS violations: 256""]",328293436246e00e18ae4e0435ecf9f9547bf245eb5aef8cb09123e18fda8693,de0a8225fef4f44f7f4cb7cdad2fbc8c0f68a453cbd8981d3d9340764ca8ddf4,d23326f40528a453a4b32d19bba3969937f304fafe09d460556d72471cbab954,r51-free-action-design-only-v1,design_expected_payment,3.656629400000384,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1350,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
24,0.3,up_step,frozen_point,r56_seed024__up_step__frozen_point,1,1777,1350,1350,0.7597073719752392,0.7597073719752392,0,0.0,0,0.0,729,394.23679058092944,0.2920272522821699,388.43192317337855,19979.23418751638,-5.804867407550887,0,248,726,0.0628263044490217,12024,0,0.0,5,0,failed,"[""a_star < a_target on 729 assigned pairs""]",328293436246e00e18ae4e0435ecf9f9547bf245eb5aef8cb09123e18fda8693,de0a8225fef4f44f7f4cb7cdad2fbc8c0f68a453cbd8981d3d9340764ca8ddf4,d23326f40528a453a4b32d19bba3969937f304fafe09d460556d72471cbab954,r51-free-action-design-only-v1,design_expected_payment,3.958180000001448,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,248,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1350,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
25,0.3,down_step,frozen_point,r56_seed025__down_step__frozen_point,1,1777,1378,1152,0.7754642656162071,0.6482836240855374,226,0.1640058055152394,0,0.0,0,396.63414361652434,0.2878331956578551,418.4061612276779,20000.91047892362,21.77201761115356,0,0,0,0.0221798980457944,12024,0,0.0,5,0,failed,"[""QoS violations: 226""]",36a597d60084db5a135c16f14130c7eee9598f0d13185317d632a02dd94761c7,6c0c841eea61aef160fc95bc89e111795e88191a68d4024701e4bee06b3ec576,fdd9f03d874361057a5fd1a17b4b8984c0aea6e894e6a0bb376ec335ffad6ada,r51-free-action-design-only-v1,design_expected_payment,3.66107689999626,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1378,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
25,0.3,up_step,frozen_point,r56_seed025__up_step__frozen_point,1,1777,1378,1378,0.7754642656162071,0.7754642656162071,0,0.0,0,0.0,756,423.3150866461307,0.3071952733281064,417.0636413187337,20000.91047892362,-6.251445327396993,0,249,756,0.0490809944751972,12024,0,0.0,5,0,failed,"[""a_star < a_target on 756 assigned pairs""]",36a597d60084db5a135c16f14130c7eee9598f0d13185317d632a02dd94761c7,6c0c841eea61aef160fc95bc89e111795e88191a68d4024701e4bee06b3ec576,fdd9f03d874361057a5fd1a17b4b8984c0aea6e894e6a0bb376ec335ffad6ada,r51-free-action-design-only-v1,design_expected_payment,3.657314900003257,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,249,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1378,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
26,0.3,down_step,frozen_point,r56_seed026__down_step__frozen_point,1,1777,1394,1116,0.7844682048396173,0.6280247608328644,278,0.1994261119081779,0,0.0,0,374.09283666298353,0.2683592802460427,395.0088231216844,19931.252024191966,20.915986458700843,0,0,0,0.0345880609000757,12024,0,0.0,5,0,failed,"[""QoS violations: 278""]",86814ae11ff5e617ae1e3b12c73d5d91af3fd0b0a69040ac018c56df92667410,178c03f73cf003bed52555d49422c2e002eeb77293adec1661465a85d34ec92c,40ea07f5d6f3686398fb7a7f550cbda42eb3512620db287828d6f89a889bb96f,r51-free-action-design-only-v1,design_expected_payment,3.702364799995848,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1394,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
